id,primera_fecha,ult_fecha,tiempo_serv_trab,fecha_inidi,ent_pago_des,neto_pagar,ultimo_sueldo,ahorros_estimados,id_estado,estado,q25,q50,q75,fijo_cat_q25,fijo_mensual_q25,fijo_ingreso_q25,fijo_cat_q50,fijo_mensual_q50,fijo_ingreso_q50,fijo_cat_q75,fijo_mensual_q75,fijo_ingreso_q75
137516023,2003-10-01,2022-02-28,180704,2022-03-01,SUR DE LA CDMX,7335.94,13940.0,669120.0,9,SUR DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.1029724483986,76772.09285714285,204725.58095238096,14.05377827636607,143944.6776190476,383852.47365079366
137350775,1998-07-01,2024-09-01,260620,2024-09-02,SINALOA,8584.0,9840.0,472320.0,25,SINALOA,1500000.0,2977460.0,4756158.0175,14.38786208186491,17028.166666666668,45408.444444444445,14.217160246884978,33519.5980952381,89385.59492063492,14.129046800580378,56492.30238095239,150646.13968253968
137448021,1998-02-19,2023-07-31,250924,2023-08-01,GUANAJUATO,4809.96,11097.375,532674.0,11,GUANAJUATO,2467818.75,3775000.0,7845000.0,14.252995814254662,27830.975714285712,74215.93523809523,14.175922619650594,42856.08238095238,114282.88634920635,14.076849992038184,96182.73714285714,256487.29904761905
137448739,2000-02-16,2021-12-31,220210,2022-01-01,GUANAJUATO,9107.25,13259.111111111111,636437.3333333334,11,GUANAJUATO,2467818.75,3775000.0,7845000.0,14.252995814254662,27830.975714285712,74215.93523809523,14.180472816224377,42421.753333333334,113124.67555555554,14.081693318882325,94840.4857142857,252907.9619047619
137148813,1998-01-16,2015-12-30,180218,2015-12-31,MICHOACAN,8525.45,14546.08695652174,698212.1739130435,14,MICHOACAN,2075000.0,4000000.0,17100593.95,14.292602839875993,23446.326666666668,62523.537777777776,14.172766280340594,44933.20761904762,119821.88698412698,14.035649892516702,215311.6180952381,574164.314920635
137331543,2006-08-16,2023-07-31,170119,2023-08-01,PONIENTE DE LA CDMX,9549.93,17083.09090909091,819988.3636363638,9,PONIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.112601602887693,74820.50476190477,199521.34603174604,14.058156310042545,141993.08857142855,378648.23619047616
137294069,2002-10-01,2024-11-15,220512,2024-11-16,ORIENTE DE LA CDMX,16516.32,24312.88888888889,1167018.6666666667,9,ORIENTE DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.123022120458591,72818.7138095238,194183.23682539683,14.068705078654578,137504.0080952381,366677.3549206349
137260888,2006-06-01,2022-05-31,160224,2022-06-01,NUEVO LEON,8584.0,15931.42857142857,764708.5714285714,19,NUEVO LEON,2800000.0,5689999.999999999,12060932.5,14.228161665897485,31538.7880952381,84103.43492063491,14.127243978516322,64945.59476190476,173188.2526984127,14.054272280139896,148419.9223809524,395786.4596825397
137308680,2000-03-16,2016-01-15,160024,2017-04-21,SUR DE LA CDMX,8584.0,15931.42857142857,764708.5714285714,9,SUR DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.109014258535337,75535.58571428571,201428.22857142857,14.056538326951678,142708.1738095238,380555.13015873014
137185576,2004-01-16,2018-06-30,140800,2018-07-01,SUR DE LA CDMX,8525.45,16728.0,802944.0,9,SUR DE LA CDMX,3867500.0,6498250.0,11625000.0,14.177195939213716,43454.240952380955,115877.97587301586,14.111487890584028,75040.98476190477,200109.2926984127,14.057655740220856,142213.57047619048,379236.187936508
